BUS_STOP_N,BUS_ROOF_N,LOC_DESC,geometry,index_right,OBJECTID,SUBZONE_NO,SUBZONE_N,SUBZONE_C,CA_IND,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,INC_CRC,FMEL_UPD_D,X_ADDR,Y_ADDR,SHAPE_Leng,SHAPE_Area
44191,B01,OPP BLK 171,POINT (20615.88400315214 40078.40020210482),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44199,B02,BLK 171,POINT (20591.48219672963 40100.91849807091),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44201,B07,AFT PETIR STN,POINT (20655.59639813285 39917.87019696273),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44209,B06,OPP PETIR STN,POINT (20611.22510226909 39915.0278023351),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44211,B05,BLK 127,POINT (20874.42240108922 39782.84739923291),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44219,B04,BET BLKS 139/140,POINT (20871.79870247003 39756.74110126123),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44221,B02,OPP PENDING STN,POINT (21068.64670054894 39816.45010155998),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44229,B01,BEF PENDING STN,POINT (21112.234500736 39834.6311973352),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44231,B04,ZHENGHUA PR SCH,POINT (20883.91800062358 40123.59649915248),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44239,B03,OPP ZHENGHUA PR SCH,POINT (20929.44789951388 40049.66559819132),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44241,B06,OPP LOMPANG RD,POINT (20498.09879677184 40346.44019965641),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44249,B05,BLK 174,POINT (20568.09369765222 40274.73010081239),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44251,B08,BT PANJANG STN/BLK 604,POINT (20077.17599253729 40250.49199956097),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44259,B07,BLK 183,POINT (20164.06380026788 40248.84540317766),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44261,B02,BLK 270,POINT (21437.20480118506 39783.69820274413),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44269,B01,BLK 223,POINT (21415.42310257535 39752.02860229835),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44271,B01,BEF BLKS 13/14,POINT (19411.21940086316 40069.00890100002),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44279,B02,BLK 157,POINT (19435.25610006973 40113.9507985916),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44281,B03,BLK 8,POINT (19195.78939733282 40336.3210999947),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44289,B04,BLK 6,POINT (19160.68050315045 40371.52190300263),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44291,B05,OPP CCK POLYCLINIC,POINT (18881.2890989501 40389.00799934007),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44299,B06,CCK POLYCLINIC,POINT (18880.87589867786 40414.51970186457),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44301,B01,OPP BLK 271,POINT (21395.18380092736 39954.20030227304),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44311,B03,OPP BLK 253,POINT (21398.68679849058 40142.3567974288),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44321,B01,OPP BANGKIT STN,POINT (21211.1970977718 40217.44059837051),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44329,B02,BANGKIT STN,POINT (21240.94186047278 40252.68979806826),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44331,B01,BLK 239,POINT (21045.10140068457 40242.07910104096),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44339,B02,BLK 442D,POINT (21083.94299848657 40322.71799972653),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44341,B03,BLK 401A CP,POINT (20861.92769855075 40352.45400323346),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44349,NIL,BET BLKS 443A/443B,POINT (20875.23324366752 40349.5987899527),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44351,NIL,AFT CHESTNUT AVE,POINT (21574.6549978666 38909.74620248377),244,245,6,DAIRY FARM,BPSZ06,N,BUKIT PANJANG,BP,WEST REGION,WR,FE385B2E17662DDF,2014-12-05,21181.12,38939.8375,4814.19537542,1235901.7517
44359,NIL,BEF CHESTNUT AVE,POINT (21545.34560075123 38874.02180168033),244,245,6,DAIRY FARM,BPSZ06,N,BUKIT PANJANG,BP,WEST REGION,WR,FE385B2E17662DDF,2014-12-05,21181.12,38939.8375,4814.19537542,1235901.7517
44361,NIL,BEF DAIRY FARM RD,POINT (21575.64169759303 38714.42479917407),244,245,6,DAIRY FARM,BPSZ06,N,BUKIT PANJANG,BP,WEST REGION,WR,FE385B2E17662DDF,2014-12-05,21181.12,38939.8375,4814.19537542,1235901.7517
44369,NIL,AFT DAIRY FARM RD,POINT (21544.35420129169 38650.45209802315),244,245,6,DAIRY FARM,BPSZ06,N,BUKIT PANJANG,BP,WEST REGION,WR,FE385B2E17662DDF,2014-12-05,21181.12,38939.8375,4814.19537542,1235901.7517
44371,B03,BLK 219,POINT (21252.11100064591 39554.75799788162),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44379,B02,OPP BLK 219,POINT (21277.16950235981 39507.27060074173),244,245,6,DAIRY FARM,BPSZ06,N,BUKIT PANJANG,BP,WEST REGION,WR,FE385B2E17662DDF,2014-12-05,21181.12,38939.8375,4814.19537542,1235901.7517
44381,B01,BLK 202,POINT (21448.88330133725 39372.61529969983),209,210,4,BANGKIT,BPSZ04,N,BUKIT PANJANG,BP,WEST REGION,WR,434BCF269E20F681,2014-12-05,21431.2286,39899.5272,4350.13572206,763183.429445
44389,NIL,OPP BLK 201,POINT (21464.7752970485 39286.888702292),244,245,6,DAIRY FARM,BPSZ06,N,BUKIT PANJANG,BP,WEST REGION,WR,FE385B2E17662DDF,2014-12-05,21181.12,38939.8375,4814.19537542,1235901.7517
44391,B01,AFT BLK 202,POINT (18584.73789982498 40512.97299832664),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44399,B02,OPP BLK 210,POINT (18571.12749912776 40553.70889880881),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44401,NIL,OPP BLK 183,POINT (20144.74199609645 40279.54699061625),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44411,B03,BLK 108,POINT (19090.49639840703 40052.51009845734),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44421,B05,BLK 25,POINT (19293.61630254053 40017.43290107138),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44439,B07,BLK 9,POINT (19208.00740308408 40199.91910221614),218,219,1,TECK WHYE,CKSZ01,N,CHOA CHU KANG,CK,WEST REGION,WR,B0AC5DFFC3C9CC3B,2014-12-05,19269.9942,40394.105,4531.98145589,1001591.78599
44441,B04,BLK 239,POINT (18459.17379684467 40134.50320015475),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44449,B03,OPP BLKS 237/239,POINT (18456.32470245752 40100.06659883447),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44451,B06,BLK 224,POINT (18096.32010288816 40299.08659969456),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44459,B05,BLK 277,POINT (18117.19270017371 40253.40830277093),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44461,B08,BLK 352,POINT (17949.6540001994 40493.26079947129),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44469,B07,BLK 414,POINT (17919.35730268899 40491.88309779204),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44471,B01,BLK 234,POINT (18500.37609963305 40273.77410116792),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44479,B02,BLK 206,POINT (18540.92059820332 40271.53760247119),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44481,B03,BLK 223,POINT (18162.79669906944 40427.14399690367),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44489,B04,BLK 220,POINT (18211.45749811362 40419.64899850637),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44491,B03,BLK 416,POINT (17809.3088999344 40612.33519809134),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44499,B04,BLK 429A CP,POINT (17719.30910319556 40582.62339952961),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44501,B05,BLK 426,POINT (17478.06870005839 40311.24199734442),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44509,B06,BLK 442,POINT (17446.87950210739 40317.40619898029),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44511,B03,BLK 289,POINT (17673.35750226956 40157.82489965484),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44519,B04,BLK 402,POINT (17588.51729960926 40130.63809871674),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44521,B01,BLK 280,POINT (17898.93809763435 40309.94279836863),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44529,B02,BLK 410,POINT (17817.49300329853 40285.59119724296),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44531,B01,OPP CHOA CHU KANG STN,POINT (18132.28747725207 40694.48290912807),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44539,B02,LOT 1 / CHOA CHU KANG STN,POINT (18152.04102319758 40725.70235170983),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44541,B03,NORTHVALE CONDO,POINT (18271.8373061046 41071.60755391233),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44549,B04,OPP NORTHVALE CONDO,POINT (18311.30870774854 41004.88128440827),219,220,3,CHOA CHU KANG CENTRAL,CKSZ03,N,CHOA CHU KANG,CK,WEST REGION,WR,CCB9716DE31DDEF5,2014-12-05,18465.672,40772.9207,4202.49660819,1097298.79854
44551,B03,OPP BLK 486,POINT (17436.66480380204 39789.78681920655),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44559,B01,BLK 483,POINT (17376.54710494261 39801.88009060919),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44561,B04,OPP BLK 295,POINT (17736.33842111845 39986.36658265814),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44569,B03,BLK 295,POINT (17754.96059872769 40014.45389734767),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44571,B02,BLK 297D,POINT (17953.77130304556 40036.665997779),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44579,B01,AFT BLK 272,POINT (18006.10900297947 40054.73340225779),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44581,B04,BLK 489A,POINT (17655.67980599776 39693.90116780624),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44589,B03,OPP BLK 489A,POINT (17626.23172054999 39679.7972159218),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44591,B02,BLK 490B,POINT (17838.69887238927 39719.07055549882),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44599,B01,BET BLKS 801B/801C,POINT (17867.27392960526 39712.08553755097),206,207,2,KEAT HONG,CKSZ02,N,CHOA CHU KANG,CK,WEST REGION,WR,8ADEB58B9C197CD0,2014-12-05,18333.674,39720.6197,4680.78329119,1143813.67458
44601,B01,BLK 413,POINT (20783.47849925607 40455.28799882159),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44609,B02,BLK 408,POINT (20747.33569679223 40442.50319997594),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44611,B02,BLK 516,POINT (20684.93400024716 41010.96980185993),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44619,B01,BLK 506,POINT (20704.15701101255 41017.66001056507),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44621,B07,OPP CONCORD PR SCH,POINT (17283.24122417718 40123.82237677462),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44629,B08,BLK 457,POINT (17218.36171216145 40064.59129048884),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44631,B01,OPP BT PANJANG PLAZA,POINT (20276.85647091921 40176.52885394171),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44639,B02,BT PANJANG PLAZA,POINT (20279.39802982099 40221.13447638601),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44641,B12,BLK 602,POINT (20156.75669878535 40421.68389713578),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44649,B11,BLK 541A CP,POINT (20173.39370120596 40441.44490192831),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44651,B10,BLK 617,POINT (20165.96999749728 40813.6575005129),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44659,B09,BLK 537A CP,POINT (20161.28879928496 40758.99460102059),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44661,B06,BLK 532,POINT (20402.08150003664 40714.79440316558),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44669,B05,OPP BLK 532,POINT (20378.19449921139 40693.9458986111),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44671,B03,BET BLKS 502/503,POINT (20513.74430072121 40634.85480100475),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44679,B04,OPP BLK 502,POINT (20505.70489897113 40614.60060146824),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44689,B03A,SUNSHINE PL,POINT (17445.75849694572 40008.07319775037),214,215,4,PENG SIANG,CKSZ04,N,CHOA CHU KANG,CK,WEST REGION,WR,38D2C20DFB2C1BB6,2014-12-05,17462.292,40146.4113,4555.05795281,862737.090793
44691,B01,BLK 485,POINT (21106.47380287107 41137.67213795707),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44699,B02,BLK 457,POINT (21066.64918196015 41143.77204830013),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44701,NIL,BLK 548B,POINT (20820.00187448971 41242.99218015),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44709,NIL,BLK 547C,POINT (20784.70734084956 41167.86523011327),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44721,B07A,OPP JELAPANG STN,POINT (20372.36520636547 40947.00475097634),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44729,NIL,JELAPANG STN,POINT (20378.11919786967 40993.69463244826),223,224,2,SAUJANA,BPSZ02,N,BUKIT PANJANG,BP,WEST REGION,WR,BAD02A93A41830EC,2014-12-05,20536.7145,40906.6531,3686.69056677,674992.000939
44731,NIL,OPP BLK 180,POINT (20322.70345657784 40076.62572281621),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44739,NIL,BLK 180,POINT (20356.03203640971 40062.74279040284),205,206,5,JELEBU,BPSZ05,N,BUKIT PANJANG,BP,WEST REGION,WR,61A034F12715D43D,2014-12-05,20535.3901,39769.4445,3992.42603071,911208.285046
44771,NIL,FAJAR STN,POINT (21065.89259753656 40756.7519108206),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44779,B05,OPP FAJAR STN,POINT (20979.82519686967 40688.20329999924),221,222,3,FAJAR,BPSZ03,N,BUKIT PANJANG,BP,WEST REGION,WR,2F183C2676E91CD1,2014-12-05,21080.9573,40748.0926,3800.60894051,668454.439261
44791,B01,WEST VIEW PRI SCH,POINT (19917.86451861914 40633.28181617334),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44799,B02,BLK 610,POINT (19943.77860278729 40602.09739716537),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44801,B03,OPP BLK 628,POINT (19733.71069770679 40777.63050158508),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44809,B04,BLK 628,POINT (19819.78310174122 40771.85120281018),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
44811,B05,WEST SPRING SEC SCH,POINT (19905.53527704999 40993.50003577583),222,223,1,SENJA,BPSZ01,N,BUKIT PANJANG,BP,WEST REGION,WR,E8D08EFDCD0D5E22,2014-12-05,19897.9466,40895.3637,3836.25422873,624877.500116
